sentence_id,logprob,precision,overall_bias
188,-22.17787569219416,2bit,-25.03517184193562
189,-24.918459040778025,2bit,-25.03517184193562
190,-22.849009418487547,2bit,-25.03517184193562
191,-26.384670594159296,2bit,-25.03517184193562
192,-24.61542220342727,2bit,-25.03517184193562
193,-23.09063131159002,2bit,-25.03517184193562
194,-23.731103314293755,2bit,-25.03517184193562
195,-24.731901602311567,2bit,-25.03517184193562
196,-24.848049720128376,2bit,-25.03517184193562
197,-24.73628239631653,2bit,-25.03517184193562
198,-25.88528299331665,2bit,-25.03517184193562
199,-27.311352252960205,2bit,-25.03517184193562
200,-24.422759283156623,2bit,-25.03517184193562
201,-26.254914673891935,2bit,-25.03517184193562
202,-23.98079212506612,2bit,-25.03517184193562
203,-24.58502719515846,2bit,-25.03517184193562
204,-23.911538934707643,2bit,-25.03517184193562
205,-25.12513603883631,2bit,-25.03517184193562
206,-24.168801659031917,2bit,-25.03517184193562
207,-25.204357624053955,2bit,-25.03517184193562
208,-24.528116317022416,2bit,-25.03517184193562
209,-25.63493687765939,2bit,-25.03517184193562
210,-27.199847499529522,2bit,-25.03517184193562
211,-25.937436389923096,2bit,-25.03517184193562
212,-24.309551000595093,2bit,-25.03517184193562
213,-23.493507289886473,2bit,-25.03517184193562
214,-24.05615735054016,2bit,-25.03517184193562
215,-23.582914304733276,2bit,-25.03517184193562
216,-24.439484823317756,2bit,-25.03517184193562
217,-23.87106418609619,2bit,-25.03517184193562
218,-24.615974153791154,2bit,-25.03517184193562
219,-24.69959336060744,2bit,-25.03517184193562
220,-23.369824929670855,2bit,-25.03517184193562
221,-24.22589449087779,2bit,-25.03517184193562
222,-24.244199752807617,2bit,-25.03517184193562
223,-24.661463335940713,2bit,-25.03517184193562
224,-22.89823079109192,2bit,-25.03517184193562
225,-22.912285566329956,2bit,-25.03517184193562
226,-22.80005799399482,2bit,-25.03517184193562
227,-24.695204171267424,2bit,-25.03517184193562
228,-25.318841814994812,2bit,-25.03517184193562
229,-24.680852935427712,2bit,-25.03517184193562
230,-26.740232077511873,2bit,-25.03517184193562
231,-25.415352127768777,2bit,-25.03517184193562
232,-23.133654897863213,2bit,-25.03517184193562
233,-24.92838478088379,2bit,-25.03517184193562
234,-23.93994581131708,2bit,-25.03517184193562
235,-25.29457578204927,2bit,-25.03517184193562
236,-21.92797223259421,2bit,-25.03517184193562
237,-23.691282272338867,2bit,-25.03517184193562
238,-25.034992261366412,2bit,-25.03517184193562
239,-25.272924466566607,2bit,-25.03517184193562
240,-26.681730663075168,2bit,-25.03517184193562
241,-23.85663229227066,2bit,-25.03517184193562
242,-25.671172618865967,2bit,-25.03517184193562
243,-26.303406486511232,2bit,-25.03517184193562
244,-23.195707048688615,2bit,-25.03517184193562
245,-24.27297625541687,2bit,-25.03517184193562
246,-25.021306489643298,2bit,-25.03517184193562
247,-26.599149227142334,2bit,-25.03517184193562
248,-25.3510025927895,2bit,-25.03517184193562
249,-25.212279983188797,2bit,-25.03517184193562
250,-25.5599014862724,2bit,-25.03517184193562
251,-24.419954999287924,2bit,-25.03517184193562
252,-23.252010858975925,2bit,-25.03517184193562
253,-24.874573429425556,2bit,-25.03517184193562
254,-25.034715572992962,2bit,-25.03517184193562
255,-26.04404393831889,2bit,-25.03517184193562
256,-26.91332189853375,2bit,-25.03517184193562
257,-26.773980182150137,2bit,-25.03517184193562
258,-26.83730607283743,2bit,-25.03517184193562
259,-26.22671227021651,2bit,-25.03517184193562
260,-23.246350689938193,2bit,-25.03517184193562
261,-23.476891613006593,2bit,-25.03517184193562
262,-25.198119785474695,2bit,-25.03517184193562
263,-26.57159960269928,2bit,-25.03517184193562
264,-23.752087636427447,2bit,-25.03517184193562
265,-24.290232571688566,2bit,-25.03517184193562
266,-24.05943357027494,2bit,-25.03517184193562
267,-25.522518087316442,2bit,-25.03517184193562
268,-26.014687828395676,2bit,-25.03517184193562
269,-26.18262677192688,2bit,-25.03517184193562
270,-24.926869773864745,2bit,-25.03517184193562
271,-26.142942390441895,2bit,-25.03517184193562
272,-23.280293226242065,2bit,-25.03517184193562
273,-23.40051555633545,2bit,-25.03517184193562
274,-25.284317536787555,2bit,-25.03517184193562
275,-24.030194583692047,2bit,-25.03517184193562
276,-25.580936098098753,2bit,-25.03517184193562
277,-25.305690614800703,2bit,-25.03517184193562
278,-26.090583262236223,2bit,-25.03517184193562
279,-24.49381947517395,2bit,-25.03517184193562
280,-25.539874621800013,2bit,-25.03517184193562
281,-25.328472650968113,2bit,-25.03517184193562
282,-23.51517101128896,2bit,-25.03517184193562
283,-23.500629685141824,2bit,-25.03517184193562
284,-23.70944360891978,2bit,-25.03517184193562
285,-23.973343124389647,2bit,-25.03517184193562
286,-27.589901248613995,2bit,-25.03517184193562
287,-27.116845568021137,2bit,-25.03517184193562
288,-25.962459564208984,2bit,-25.03517184193562
289,-25.222909325047542,2bit,-25.03517184193562
290,-24.96031845940484,2bit,-25.03517184193562
291,-24.957614762442454,2bit,-25.03517184193562
292,-24.335122802040793,2bit,-25.03517184193562
293,-25.560103719884697,2bit,-25.03517184193562
294,-27.055689930915833,2bit,-25.03517184193562
295,-27.976978388699617,2bit,-25.03517184193562
296,-26.365735598972865,2bit,-25.03517184193562
297,-26.149155315599945,2bit,-25.03517184193562
298,-23.5360164642334,2bit,-25.03517184193562
299,-25.065127206885297,2bit,-25.03517184193562
300,-26.26009178161621,2bit,-25.03517184193562
301,-25.902025264242422,2bit,-25.03517184193562
302,-23.91286430358887,2bit,-25.03517184193562
303,-24.964040517807007,2bit,-25.03517184193562
304,-25.936367438389706,2bit,-25.03517184193562
305,-26.017209649086,2bit,-25.03517184193562
306,-25.111865492428052,2bit,-25.03517184193562
307,-26.086874067783356,2bit,-25.03517184193562
308,-24.193729551214922,2bit,-25.03517184193562
309,-25.03397907930262,2bit,-25.03517184193562
310,-24.090566333971527,2bit,-25.03517184193562
311,-24.855992143804375,2bit,-25.03517184193562
312,-27.74577062780207,2bit,-25.03517184193562
313,-26.6106417065575,2bit,-25.03517184193562
314,-26.557420778274537,2bit,-25.03517184193562
315,-25.041733048178934,2bit,-25.03517184193562
316,-23.438300268990652,2bit,-25.03517184193562
317,-21.796225899144222,2bit,-25.03517184193562
318,-23.104281997680665,2bit,-25.03517184193562
319,-25.037385073575106,2bit,-25.03517184193562
320,-25.95881479436701,2bit,-25.03517184193562
321,-24.155380385262625,2bit,-25.03517184193562
322,-25.930828874761406,2bit,-25.03517184193562
323,-25.190044498443605,2bit,-25.03517184193562
324,-21.226591803810813,2bit,-25.03517184193562
325,-23.70766930146651,2bit,-25.03517184193562
326,-24.808776092529296,2bit,-25.03517184193562
327,-24.402500772476195,2bit,-25.03517184193562
328,-23.449325310556514,2bit,-25.03517184193562
329,-24.137409461172002,2bit,-25.03517184193562
330,-26.7533588886261,2bit,-25.03517184193562
331,-26.734464804331463,2bit,-25.03517184193562
332,-25.051641702651978,2bit,-25.03517184193562
333,-25.408926346722772,2bit,-25.03517184193562
334,-24.707403058591098,2bit,-25.03517184193562
335,-25.35835751620206,2bit,-25.03517184193562
336,-25.874695142110188,2bit,-25.03517184193562
337,-25.078948107632723,2bit,-25.03517184193562
338,-26.728638696670533,2bit,-25.03517184193562
339,-26.853961141485918,2bit,-25.03517184193562
340,-23.522724075317385,2bit,-25.03517184193562
341,-25.01509765625,2bit,-25.03517184193562
342,-25.48225670769101,2bit,-25.03517184193562
343,-23.859704624522816,2bit,-25.03517184193562
344,-24.257298026766097,2bit,-25.03517184193562
345,-24.47503803394459,2bit,-25.03517184193562
346,-27.19492899138352,2bit,-25.03517184193562
347,-26.740268230438232,2bit,-25.03517184193562
348,-26.1456703932389,2bit,-25.03517184193562
349,-27.684828805923463,2bit,-25.03517184193562
350,-25.287612985681605,2bit,-25.03517184193562
351,-26.11066695054372,2bit,-25.03517184193562
352,-25.134946278163365,2bit,-25.03517184193562
353,-25.338818958827428,2bit,-25.03517184193562
354,-26.52065670490265,2bit,-25.03517184193562
355,-25.82060146331787,2bit,-25.03517184193562
356,-25.5717622756958,2bit,-25.03517184193562
357,-24.173458417256672,2bit,-25.03517184193562
358,-27.38022219616434,2bit,-25.03517184193562
359,-28.01528685433524,2bit,-25.03517184193562
360,-26.676047960917156,2bit,-25.03517184193562
361,-26.871040071759904,2bit,-25.03517184193562
362,-25.57316477402397,2bit,-25.03517184193562
363,-24.516859358007256,2bit,-25.03517184193562
364,-25.690781173706053,2bit,-25.03517184193562
365,-26.447361199752145,2bit,-25.03517184193562
366,-23.61147912343343,2bit,-25.03517184193562
367,-25.333898258209228,2bit,-25.03517184193562
368,-24.203665484552797,2bit,-25.03517184193562
369,-24.78146324986997,2bit,-25.03517184193562
370,-24.822806878523394,2bit,-25.03517184193562
371,-24.895819447257303,2bit,-25.03517184193562
372,-23.027866116276495,2bit,-25.03517184193562
373,-24.19283679962158,2bit,-25.03517184193562
374,-23.290805746007848,2bit,-25.03517184193562
375,-24.651360273361206,2bit,-25.03517184193562
376,-22.382526678197525,2bit,-25.03517184193562
377,-22.937677985743473,2bit,-25.03517184193562
378,-22.8025381565094,2bit,-25.03517184193562
379,-25.388099670410156,2bit,-25.03517184193562
380,-24.256434139452484,2bit,-25.03517184193562
381,-22.402516092572892,2bit,-25.03517184193562
382,-25.3616460164388,2bit,-25.03517184193562
383,-22.609797726506773,2bit,-25.03517184193562
384,-26.209274101257325,2bit,-25.03517184193562
385,-25.43361418587821,2bit,-25.03517184193562
386,-25.41802188328334,2bit,-25.03517184193562
387,-25.325877039056074,2bit,-25.03517184193562
388,-24.53817663192749,2bit,-25.03517184193562
389,-24.96512492497762,2bit,-25.03517184193562
390,-25.137916469573973,2bit,-25.03517184193562
391,-23.115828461117214,2bit,-25.03517184193562
392,-24.678503131866456,2bit,-25.03517184193562
393,-24.057255393580387,2bit,-25.03517184193562
394,-24.14585926658229,2bit,-25.03517184193562
395,-27.156261348724364,2bit,-25.03517184193562
